Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2024-12-26,139.89952087402344,139.92999267578125,140.85000610351562,137.72999572753906,139.6999969482422,116205600,NVDA
2024-12-27,136.98016357421875,137.00999450683594,139.02000427246094,134.7100067138672,138.5500030517578,170582600,NVDA
2024-12-30,137.46005249023438,137.49000549316406,140.27000427246094,134.02000427246094,134.8300018310547,167734700,NVDA
2024-12-31,134.26075744628906,134.2899932861328,138.07000732421875,133.8300018310547,138.02999877929688,155659200,NVDA
2025-01-02,138.27987670898438,138.30999755859375,138.8800048828125,134.6300048828125,136.0,198247200,NVDA
2025-01-03,144.43853759765625,144.47000122070312,144.89999389648438,139.72999572753906,140.00999450683594,229322500,NVDA
2025-01-06,149.39744567871094,149.42999267578125,152.16000366210938,147.82000732421875,148.58999633789062,265377400,NVDA
2025-01-07,140.10946655273438,140.13999938964844,153.1300048828125,140.00999450683594,153.02999877929688,351782200,NVDA
2025-01-08,140.07948303222656,140.11000061035156,143.9499969482422,137.55999755859375,142.5800018310547,227349900,NVDA
2025-01-10,135.8804168701172,135.91000366210938,139.9199981689453,134.22000122070312,137.4499969482422,207602500,NVDA
2025-01-13,133.20098876953125,133.22999572753906,133.49000549316406,129.50999450683594,129.99000549316406,204808900,NVDA
2025-01-14,131.73129272460938,131.75999450683594,136.3800048828125,130.0500030517578,136.0500030517578,195590500,NVDA
2025-01-15,136.21034240722656,136.24000549316406,136.4499969482422,131.2899932861328,133.64999389648438,185217300,NVDA
2025-01-16,133.54090881347656,133.57000732421875,138.75,133.49000549316406,138.63999938964844,209235600,NVDA
2025-01-17,137.6800079345703,137.7100067138672,138.5,135.4600067138672,136.69000244140625,201188800,NVDA
2025-01-21,140.79933166503906,140.8300018310547,141.8300018310547,137.08999633789062,139.16000366210938,197749000,NVDA
2025-01-22,147.03799438476562,147.07000732421875,147.7899932861328,143.6699981689453,144.66000366210938,237651400,NVDA
2025-01-23,147.1879425048828,147.22000122070312,147.22999572753906,143.72000122070312,145.0500030517578,155915500,NVDA
2025-01-24,142.58892822265625,142.6199951171875,148.97000122070312,141.8800048828125,148.3699951171875,234657600,NVDA
2025-01-27,118.39420318603516,118.41999816894531,128.39999389648438,116.69999694824219,124.80000305175781,818830900,NVDA
2025-01-28,128.9619140625,128.99000549316406,129.0,116.25,121.80999755859375,579666400,NVDA
2025-01-29,123.67305755615234,123.69999694824219,126.88999938964844,120.05000305175781,126.5,467120600,NVDA
2025-01-30,124.62285614013672,124.6500015258789,125.0,118.0999984741211,123.0999984741211,392925500,NVDA
2025-01-31,120.04385375976562,120.06999969482422,127.8499984741211,119.19000244140625,123.77999877929688,388161100,NVDA
2025-02-03,116.63459777832031,116.66000366210938,118.56999969482422,113.01000213623047,114.75,371235700,NVDA
2025-02-04,118.62416076660156,118.6500015258789,121.19999694824219,116.69999694824219,116.95999908447266,256550000,NVDA
2025-02-05,124.80281829833984,124.83000183105469,125.0,120.76000213623047,121.76000213623047,262230800,NVDA
2025-02-06,128.65196228027344,128.67999267578125,128.77000427246094,125.20999908447266,127.41999816894531,251483600,NVDA
2025-02-07,129.81170654296875,129.83999633789062,130.3699951171875,125.0,129.22000122070312,228186300,NVDA
2025-02-10,133.54090881347656,133.57000732421875,135.0,129.9600067138672,130.08999633789062,216989100,NVDA
2025-02-11,132.77108764648438,132.8000030517578,134.47999572753906,131.02000427246094,132.5800018310547,178902400,NVDA
2025-02-12,131.11143493652344,131.13999938964844,132.24000549316406,129.0800018310547,130.02000427246094,160278600,NVDA
2025-02-13,135.26052856445312,135.2899932861328,136.5,131.1699981689453,131.55999755859375,197430000,NVDA
2025-02-14,138.81976318359375,138.85000610351562,139.25,135.5,136.47999572753906,195479600,NVDA
2025-02-18,139.36964416503906,139.39999389648438,143.44000244140625,137.92999267578125,141.27000427246094,219176600,NVDA
2025-02-19,139.19967651367188,139.22999572753906,141.36000061035156,137.22000122070312,139.50999450683594,167536000,NVDA
2025-02-20,140.07948303222656,140.11000061035156,140.66000366210938,136.7899932861328,140.02999877929688,143903600,NVDA
2025-02-21,134.4007110595703,134.42999267578125,141.4600067138672,134.02999877929688,140.0399932861328,228217600,NVDA
2025-02-24,130.2516326904297,130.27999877929688,138.58999633789062,130.0800018310547,136.55999755859375,251381100,NVDA
2025-02-25,126.60242462158203,126.62999725341797,130.1999969482422,124.44000244140625,129.97999572753906,271428700,NVDA
2025-02-26,131.2514190673828,131.27999877929688,133.72999572753906,128.49000549316406,129.99000549316406,322553800,NVDA
2025-02-27,120.12384033203125,120.1500015258789,135.00999450683594,120.01000213623047,135.0,443175800,NVDA
2025-02-28,124.89279174804688,124.91999816894531,125.08999633789062,116.4000015258789,118.0199966430664,389091100,NVDA
2025-03-03,114.03515625,114.05999755859375,123.69999694824219,112.27999877929688,123.51000213623047,411381400,NVDA
2025-03-04,115.96473693847656,115.98999786376953,119.30999755859375,110.11000061035156,110.6500015258789,398163300,NVDA
2025-03-05,117.27445983886719,117.30000305175781,118.27999877929688,114.51000213623047,117.58000183105469,284337900,NVDA
2025-03-06,110.5459213256836,110.56999969482422,115.3499984741211,110.22000122070312,113.52999877929688,321181900,NVDA
2025-03-07,112.66545867919922,112.69000244140625,113.4800033569336,107.55999755859375,111.25,341755500,NVDA
2025-03-10,106.95669555664062,106.9800033569336,111.8499984741211,105.45999908447266,109.9000015258789,366487400,NVDA
2025-03-11,108.73631286621094,108.76000213623047,112.23999786376953,104.7699966430664,106.98999786376953,354865700,NVDA
2025-03-12,115.7254409790039,115.73999786376953,116.76000213623047,112.87999725341797,114.12000274658203,323857500,NVDA
2025-03-13,115.56546020507812,115.58000183105469,117.76000213623047,113.79000091552734,117.02999877929688,299033100,NVDA
2025-03-14,121.65469360351562,121.66999816894531,121.87999725341797,118.1500015258789,118.61000061035156,277593500,NVDA
2025-03-17,119.51496124267578,119.52999877929688,122.88999938964844,118.02999877929688,122.73999786376953,255501500,NVDA
2025-03-18,115.41547393798828,115.43000030517578,119.0199966430664,114.54000091552734,118.0,299686900,NVDA
2025-03-19,117.50520324707031,117.5199966430664,120.44999694824219,115.68000030517578,117.2699966430664,273426200,NVDA
2025-03-20,118.51508331298828,118.52999877929688,120.19999694824219,116.47000122070312,116.55000305175781,248829700,NVDA
2025-03-21,117.68518829345703,117.69999694824219,117.98999786376953,115.41999816894531,116.94000244140625,266498500,NVDA
2025-03-24,121.39472961425781,121.41000366210938,122.22000122070312,119.33999633789062,119.87999725341797,228452500,NVDA
2025-03-25,120.67481994628906,120.69000244140625,121.29000091552734,118.91999816894531,120.55000305175781,167447200,NVDA
2025-03-26,113.74568939208984,113.76000213623047,118.83999633789062,112.70999908447266,118.7300033569336,293463300,NVDA
2025-03-27,111.41597747802734,111.43000030517578,114.44999694824219,110.66000366210938,111.3499984741211,236902100,NVDA
2025-03-28,109.65619659423828,109.66999816894531,112.87000274658203,109.06999969482422,111.48999786376953,229872500,NVDA
2025-03-31,108.36636352539062,108.37999725341797,110.95999908447266,103.6500015258789,105.12999725341797,299212700,NVDA
2025-04-01,110.13614654541016,110.1500015258789,110.19999694824219,106.47000122070312,108.5199966430664,222614000,NVDA
2025-04-02,110.4061050415039,110.41999816894531,111.9800033569336,106.79000091552734,107.29000091552734,220601200,NVDA
2025-04-03,101.78720092773438,101.80000305175781,105.62999725341797,101.5999984741211,103.51000213623047,338769400,NVDA
2025-04-04,94.29813385009766,94.30999755859375,100.12999725341797,92.11000061035156,98.91000366210938,532273800,NVDA
2025-04-07,97.6277084350586,97.63999938964844,101.75,86.62000274658203,87.45999908447266,611041300,NVDA
2025-04-08,96.28788757324219,96.30000305175781,105.8499984741211,94.45999908447266,103.80999755859375,476243400,NVDA
2025-04-09,114.31561279296875,114.33000183105469,115.0999984741211,97.52999877929688,98.88999938964844,612918300,NVDA
2025-04-10,107.55646514892578,107.56999969482422,110.86000061035156,99.1500015258789,109.37000274658203,437812400,NVDA
2025-04-11,110.9160385131836,110.93000030517578,111.55000305175781,107.4800033569336,108.5,313417300,NVDA
2025-04-14,110.6960678100586,110.70999908447266,114.29000091552734,109.06999969482422,114.11000061035156,264705000,NVDA
2025-04-15,112.18588256835938,112.19999694824219,113.62000274658203,110.5,110.97000122070312,228966900,NVDA
2025-04-16,104.47685241699219,104.48999786376953,106.79000091552734,100.44999694824219,104.55000305175781,397016900,NVDA
2025-04-17,101.47722625732422,101.48999786376953,104.47000122070312,100.05000305175781,104.44999694824219,292517500,NVDA
2025-04-21,96.89781188964844,96.91000366210938,99.44000244140625,95.04000091552734,98.7699966430664,288501100,NVDA
2025-04-22,98.87755584716797,98.88999938964844,99.80999755859375,97.27999877929688,98.77999877929688,241004800,NVDA
2025-04-23,102.69707489013672,102.70999908447266,104.80000305175781,102.0199966430664,104.5199966430664,247526000,NVDA
2025-04-24,106.4166030883789,106.43000030517578,106.54000091552734,103.11000061035156,103.4800033569336,220815000,NVDA
2025-04-25,110.99604034423828,111.01000213623047,111.91999816894531,105.7300033569336,106.8499984741211,251064700,NVDA
2025-04-28,108.71631622314453,108.7300033569336,110.37000274658203,106.0199966430664,109.69000244140625,207708500,NVDA
2025-04-29,109.00627899169922,109.0199966430664,110.19999694824219,107.44000244140625,107.66999816894531,170444300,NVDA
2025-04-30,108.90629577636719,108.91999816894531,108.91999816894531,104.08000183105469,104.47000122070312,235044600,NVDA
2025-05-01,111.59595489501953,111.61000061035156,114.94000244140625,111.30000305175781,113.08000183105469,236121500,NVDA
2025-05-02,114.485595703125,114.5,115.4000015258789,113.37000274658203,114.18000030517578,190194800,NVDA
2025-05-05,113.80567932128906,113.81999969482422,114.66999816894531,112.66000366210938,112.91000366210938,133163200,NVDA
2025-05-06,113.52571868896484,113.54000091552734,114.73999786376953,110.81999969482422,111.4800033569336,158525600,NVDA
2025-05-07,117.04527282714844,117.05999755859375,117.68000030517578,112.27999877929688,113.05000305175781,206758800,NVDA
2025-05-08,117.35523986816406,117.37000274658203,118.68000030517578,115.8499984741211,118.25,198428100,NVDA
2025-05-09,116.63532257080078,116.6500015258789,118.2300033569336,115.20999908447266,117.3499984741211,132972200,NVDA
2025-05-12,122.98452758789062,123.0,123.0,120.27999877929688,121.97000122070312,225023300,NVDA
2025-05-13,129.9136505126953,129.92999267578125,131.22000122070312,124.47000122070312,124.9800033569336,330430100,NVDA
2025-05-14,135.32296752929688,135.33999633789062,135.44000244140625,131.67999267578125,133.1999969482422,281180800,NVDA
2025-05-15,134.8130340576172,134.8300018310547,136.3000030517578,132.66000366210938,134.2899932861328,226632600,NVDA
2025-05-16,135.38296508789062,135.39999389648438,136.35000610351562,133.4600067138672,136.22000122070312,226542500,NVDA
2025-05-19,135.55294799804688,135.57000732421875,135.8699951171875,132.38999938964844,132.38999938964844,193154600,NVDA
2025-05-20,134.36309814453125,134.3800048828125,134.5800018310547,132.6199951171875,134.2899932861328,161514200,NVDA
2025-05-21,131.78341674804688,131.8000030517578,137.39999389648438,130.58999633789062,133.05999755859375,270608700,NVDA
2025-05-22,132.81329345703125,132.8300018310547,134.25,131.5500030517578,132.22999572753906,187344000,NVDA
2025-05-23,131.2734832763672,131.2899932861328,132.67999267578125,129.16000366210938,130.0,198821300,NVDA
2025-05-27,135.48294067382812,135.5,135.66000366210938,133.30999755859375,134.14999389648438,192953600,NVDA
2025-05-28,134.7930450439453,134.80999755859375,137.25,134.7899932861328,136.02999877929688,304021100,NVDA
2025-05-29,139.17250061035156,139.19000244140625,143.49000549316406,137.91000366210938,142.25,369241900,NVDA
2025-05-30,135.11300659179688,135.1300048828125,139.6199951171875,132.9199981689453,138.72000122070312,333170900,NVDA
2025-06-02,137.3627166748047,137.3800048828125,138.1199951171875,135.39999389648438,135.49000549316406,197663100,NVDA
2025-06-03,141.2022247314453,141.22000122070312,142.0,137.9499969482422,138.77999877929688,225578800,NVDA
2025-06-04,141.9021453857422,141.9199981689453,142.38999938964844,139.5399932861328,142.19000244140625,167120800,NVDA
2025-06-05,139.97239685058594,139.99000549316406,144.0,138.8300018310547,142.1699981689453,231397900,NVDA
2025-06-06,141.70216369628906,141.72000122070312,143.27000427246094,141.50999450683594,142.50999450683594,153986200,NVDA
2025-06-09,142.612060546875,142.6300048828125,145.0,141.94000244140625,143.19000244140625,185114500,NVDA
2025-06-10,143.94189453125,143.9600067138672,144.2899932861328,141.52999877929688,142.69000244140625,155881900,NVDA
2025-06-11,142.8219451904297,142.8300018310547,144.99000549316406,141.8699951171875,144.61000061035156,167694000,NVDA
2025-06-12,144.9918212890625,145.0,145.0,141.85000610351562,141.97000122070312,162365000,NVDA
2025-06-13,141.9619903564453,141.97000122070312,143.5800018310547,140.85000610351562,142.47999572753906,180820600,NVDA
2025-06-16,144.6818389892578,144.69000244140625,146.17999267578125,143.1999969482422,143.35000610351562,183133700,NVDA
2025-06-17,144.1118621826172,144.1199951171875,145.22000122070312,143.77999877929688,144.49000549316406,139108000,NVDA
2025-06-18,145.47178649902344,145.47999572753906,145.64999389648438,143.1199951171875,144.00999450683594,161494100,NVDA
2025-06-20,143.84188842773438,143.85000610351562,146.1999969482422,142.64999389648438,145.4499969482422,242956200,NVDA
2025-06-23,144.161865234375,144.1699981689453,144.77999877929688,142.02999877929688,142.5,154308900,NVDA
2025-06-24,147.8916473388672,147.89999389648438,147.9600067138672,145.5,145.55999755859375,187566100,NVDA
2025-06-25,154.30130004882812,154.30999755859375,154.4499969482422,149.25999450683594,149.27000427246094,269146500,NVDA
2025-06-26,155.01126098632812,155.02000427246094,156.72000122070312,154.0,155.97999572753906,198145700,NVDA
2025-06-27,157.74110412597656,157.75,158.7100067138672,155.25999450683594,156.0399932861328,263234500,NVDA
2025-06-30,157.98109436035156,157.99000549316406,158.66000366210938,155.9600067138672,158.39999389648438,194580300,NVDA
2025-07-01,153.29136657714844,153.3000030517578,157.1999969482422,151.49000549316406,156.2899932861328,213143600,NVDA
2025-07-02,157.2411346435547,157.25,157.60000610351562,152.97000122070312,152.97999572753906,171224100,NVDA
2025-07-03,159.3310089111328,159.33999633789062,160.97999572753906,157.77000427246094,158.3699951171875,143716100,NVDA
2025-07-07,158.2310791015625,158.24000549316406,159.30999755859375,157.33999633789062,158.1999969482422,140139000,NVDA
2025-07-08,159.99098205566406,160.0,160.22000122070312,158.38999938964844,159.3300018310547,138133000,NVDA
2025-07-09,162.87081909179688,162.8800048828125,164.4199981689453,161.16000366210938,161.22000122070312,183656400,NVDA
2025-07-10,164.09075927734375,164.10000610351562,164.5,161.61000061035156,164.32000732421875,167704100,NVDA
2025-07-11,164.91070556640625,164.9199981689453,167.88999938964844,163.47000122070312,163.72000122070312,193633300,NVDA
2025-07-14,164.06076049804688,164.07000732421875,165.49000549316406,162.02000427246094,165.3699951171875,136975800,NVDA
2025-07-15,170.69036865234375,170.6999969482422,172.39999389648438,169.1999969482422,171.19000244140625,230627400,NVDA
2025-07-16,171.36033630371094,171.3699951171875,171.75,168.89999389648438,171.05999755859375,158831500,NVDA
2025-07-17,172.99024963378906,173.0,174.16000366210938,170.8300018310547,172.02000427246094,160841100,NVDA
2025-07-18,172.40028381347656,172.41000366210938,174.25,171.25999450683594,173.63999938964844,146456400,NVDA
2025-07-21,171.37034606933594,171.3800048828125,173.3800048828125,171.0,172.75,123126100,NVDA
2025-07-22,167.0205841064453,167.02999877929688,171.38999938964844,164.5800018310547,171.33999633789062,193114300,NVDA
2025-07-23,170.77037048339844,170.77999877929688,171.25999450683594,167.97000122070312,169.52999877929688,154082200,NVDA
2025-07-24,173.73020935058594,173.74000549316406,173.8300018310547,171.3000030517578,172.44000244140625,128984600,NVDA
2025-07-25,173.49021911621094,173.5,174.72000122070312,172.9600067138672,173.61000061035156,122316800,NVDA
2025-07-28,176.7400360107422,176.75,177.0,173.97000122070312,174.02000427246094,140023500,NVDA
2025-07-29,175.50009155273438,175.50999450683594,179.3800048828125,175.02000427246094,177.9600067138672,154077500,NVDA
2025-07-30,179.25990295410156,179.27000427246094,179.88999938964844,176.0399932861328,176.50999450683594,174312200,NVDA
2025-07-31,177.85997009277344,177.8699951171875,183.3000030517578,175.92999267578125,182.89999389648438,221685400,NVDA
2025-08-01,173.710205078125,173.72000122070312,176.5399932861328,170.88999938964844,174.08999633789062,204529000,NVDA
2025-08-04,179.98985290527344,180.0,180.1999969482422,174.52000427246094,175.16000366210938,148174600,NVDA
2025-08-05,178.24993896484375,178.25999450683594,180.25999450683594,175.89999389648438,179.6199951171875,156407600,NVDA
2025-08-06,179.40988159179688,179.4199981689453,179.89999389648438,176.25,176.3300018310547,137192300,NVDA
2025-08-07,180.7598114013672,180.77000427246094,183.8800048828125,178.8000030517578,181.57000732421875,151878400,NVDA
2025-08-08,182.689697265625,182.6999969482422,183.3000030517578,180.39999389648438,181.5500030517578,123396700,NVDA
2025-08-11,182.0497283935547,182.05999755859375,183.83999633789062,180.25,182.0500030517578,138323200,NVDA
2025-08-12,183.14967346191406,183.16000366210938,184.47999572753906,179.4600067138672,182.9600067138672,145485700,NVDA
2025-08-13,181.5797576904297,181.58999633789062,183.97000122070312,179.35000610351562,182.6199951171875,179871700,NVDA
2025-08-14,182.00973510742188,182.02000427246094,183.02000427246094,179.4600067138672,179.75,129554000,NVDA
2025-08-15,180.4398193359375,180.4499969482422,181.89999389648438,178.0399932861328,181.8800048828125,156602200,NVDA
2025-08-18,181.99972534179688,182.00999450683594,182.94000244140625,180.58999633789062,180.60000610351562,132008000,NVDA
2025-08-19,175.63009643554688,175.63999938964844,182.5,175.49000549316406,182.42999267578125,185229200,NVDA
2025-08-20,175.39010620117188,175.39999389648438,176.0,168.8000030517578,175.1699981689453,215142700,NVDA
2025-08-21,174.97012329101562,174.97999572753906,176.89999389648438,173.80999755859375,174.85000610351562,140040900,NVDA
2025-08-22,177.97996520996094,177.99000549316406,178.58999633789062,171.1999969482422,172.61000061035156,172789400,NVDA
2025-08-25,179.79986572265625,179.80999755859375,181.91000366210938,176.57000732421875,178.35000610351562,163012800,NVDA
2025-08-26,181.75975036621094,181.77000427246094,182.38999938964844,178.80999755859375,180.05999755859375,168688200,NVDA
2025-08-27,181.5897674560547,181.60000610351562,182.49000549316406,179.10000610351562,181.97999572753906,235518900,NVDA
2025-08-28,180.1598358154297,180.1699981689453,184.47000122070312,176.41000366210938,180.82000732421875,281787800,NVDA
2025-08-29,174.170166015625,174.17999267578125,178.14999389648438,173.14999389648438,178.11000061035156,243257900,NVDA
2025-09-02,170.77037048339844,170.77999877929688,172.3800048828125,167.22000122070312,170.0,231164900,NVDA
2025-09-03,170.61038208007812,170.6199951171875,172.41000366210938,168.8800048828125,171.05999755859375,164424900,NVDA
2025-09-04,171.65032958984375,171.66000366210938,171.86000061035156,169.41000366210938,170.57000732421875,141670100,NVDA
2025-09-05,167.01058959960938,167.02000427246094,169.02999877929688,164.07000732421875,168.02999877929688,224441400,NVDA
2025-09-08,168.30050659179688,168.30999755859375,170.9600067138672,167.35000610351562,167.5500030517578,163769100,NVDA
2025-09-09,170.7503662109375,170.75999450683594,170.97999572753906,166.74000549316406,169.08999633789062,157548400,NVDA
2025-09-10,177.32000732421875,177.3300018310547,179.2899932861328,175.47000122070312,176.63999938964844,226852000,NVDA
2025-09-11,177.1699981689453,177.1699981689453,180.27999877929688,176.47999572753906,179.67999267578125,151159300,NVDA
2025-09-12,177.82000732421875,177.82000732421875,178.60000610351562,176.4499969482422,177.77000427246094,124911000,NVDA
2025-09-15,177.75,177.75,178.85000610351562,174.50999450683594,175.6699981689453,147061600,NVDA
2025-09-16,174.8800048828125,174.8800048828125,177.5,174.3800048828125,177.0,140737800,NVDA
2025-09-17,170.2899932861328,170.2899932861328,173.1999969482422,168.41000366210938,172.63999938964844,211843800,NVDA
2025-09-18,176.24000549316406,176.24000549316406,177.10000610351562,172.9600067138672,173.97999572753906,191763300,NVDA
2025-09-19,176.6699981689453,176.6699981689453,178.0800018310547,175.17999267578125,175.77000427246094,237182100,NVDA
2025-09-22,183.61000061035156,183.61000061035156,184.5500030517578,174.7100067138672,175.3000030517578,269637000,NVDA
2025-09-23,178.42999267578125,178.42999267578125,182.4199981689453,176.2100067138672,181.97000122070312,192559600,NVDA
2025-09-24,176.97000122070312,176.97000122070312,179.77999877929688,175.39999389648438,179.77000427246094,143564100,NVDA
2025-09-25,177.69000244140625,177.69000244140625,180.25999450683594,173.1300048828125,174.47999572753906,191586700,NVDA
2025-09-26,178.19000244140625,178.19000244140625,179.77000427246094,174.92999267578125,178.1699981689453,148573700,NVDA
2025-09-29,181.85000610351562,181.85000610351562,184.0,180.32000732421875,180.42999267578125,193063500,NVDA
2025-09-30,186.5800018310547,186.5800018310547,187.35000610351562,181.47999572753906,182.0800018310547,236981000,NVDA
2025-10-01,187.24000549316406,187.24000549316406,188.13999938964844,183.89999389648438,185.24000549316406,173844900,NVDA
2025-10-02,188.88999938964844,188.88999938964844,191.0500030517578,188.05999755859375,189.60000610351562,136805800,NVDA
2025-10-03,187.6199951171875,187.6199951171875,190.36000061035156,185.3800048828125,189.19000244140625,137340500,NVDA
